DATE,Yield_1M,Yield_3M,Yield_6M,Yield_1Y,Yield_2Y,Yield_3Y,Yield_5Y,Yield_7Y,Yield_10Y,Yield_20Y,Yield_30Y
2008-06-24,1.5737916757390078,1.8216784727981903,2.237437878112876,2.47499990463257,2.78970003128052,3.07340002059937,3.55719995498657,3.94260001182556,4.36759996414185,4.88710021972656,4.6887001991272
2008-06-25,1.484477163127569,1.8018588315174742,2.2077694230432927,2.43530011177063,2.76489996910095,3.06139993667603,3.56489992141724,3.96350002288818,4.39799976348877,4.8983998298645,4.65609979629517
2008-06-26,1.4149827343923962,1.7324746157305182,2.1484193063804136,2.29909992218018,2.63529992103577,2.93889999389648,3.45740008354187,3.87100005149841,4.32670021057129,4.8762001991272,4.65369987487793
2008-06-27,1.2858575529807763,1.6729832663255377,2.108842775134216,2.28180003166199,2.60190010070801,2.89269995689392,3.3931999206543,3.79640007019043,4.24520015716553,4.79829978942871,4.58160018920898
2008-06-30,1.593633929835379,1.8910317541510326,2.158312215639727,2.29550004005432,2.59699988365173,2.87809991836548,3.37630009651184,3.78880000114441,4.25519990921021,4.79729986190796,4.4903998374939
2008-07-01,1.9108425609624058,1.8613118640599298,2.118737642173989,2.31660008430481,2.5929000377655,2.86190009117126,3.36010003089905,3.78740000724792,4.27790021896362,4.80009984970093,4.394700050354
2008-07-02,1.8613118640599822,1.8117688976692308,2.089051572307713,2.2820999622345,2.56430006027222,2.8371000289917,3.33829998970032,3.76480007171631,4.2512001991272,4.76210021972656,4.35739994049072
2008-07-03,1.8514042525353485,1.8315875569531428,2.07915523642409,2.2311999797821,2.51789999008179,2.79719996452332,3.31419992446899,3.75650000572205,4.26170015335083,4.78639984130859,4.36320018768311
2008-07-07,1.7919482742943262,1.8613118640599298,2.089051572307713,2.18740010261536,2.46000003814697,2.73340010643005,3.25250005722046,3.70479989051819,4.22550010681152,4.76179981231689,4.34380006790161
2008-07-08,1.8514042525353485,1.85140425253538,2.07915523642409,2.21499991416931,2.46630001068115,2.72289991378784,3.21979999542236,3.6609001159668,4.17710018157959,4.72139978408813,4.28319978713989
2008-07-09,1.8117688976691693,1.8117688976692308,2.0395649952892296,2.17050004005432,2.40739989280701,2.65510010719299,3.14529991149902,3.58890008926392,4.11660003662109,4.69990015029907,4.27759981155396
2008-07-10,1.4745508658826183,1.663066320742777,1.9999669156666826,2.1956000328064,2.41729998588562,2.65529990196228,3.13660001754761,3.5789999961853,4.10930013656616,4.69140005111694,4.25619983673096
2008-07-11,1.3752607878864556,1.6134742155517485,2.0098671706002973,2.31450009346008,2.56719994544983,2.82039999961853,3.30329990386963,3.72900009155273,4.22879981994629,4.78849983215332,4.39340019226074
2008-07-14,1.405052987350659,1.5142530992636423,1.9405550922770163,2.20530009269714,2.46760010719299,2.72959995269775,3.22709989547729,3.66339993476868,4.17290019989014,4.73390007019043,4.33139991760254
2008-07-15,1.484477163127569,1.3851920141466436,1.8910317541510426,2.12400007247925,2.38319993019104,2.64680004119873,3.15610003471375,3.60929989814758,4.14449977874756,4.75080013275146,4.34929990768433
2008-07-16,1.3553968558046987,1.365329068455481,1.8811256148191502,2.15179991722107,2.42840003967285,2.70700001716614,3.24020004272461,3.71059989929199,4.26210021972656,4.8769998550415,4.45940017700195
2008-07-17,1.3057283925400438,1.4249119884592214,1.9108425609623443,2.26169991493225,2.56060004234314,2.84910011291504,3.37910008430481,3.83109998703003,4.34929990768433,4.91879987716675,4.52360010147095
2008-07-18,1.2759213928078308,1.4745508658826292,1.900937402849204,2.30900001525879,2.62739992141724,2.92490005493164,3.45250010490417,3.88870000839233,4.37890005111694,4.92199993133545,4.56990003585815
2008-07-21,1.3156630720245195,1.4745508658826292,1.920747228538948,2.31669998168945,2.62789988517761,2.91880011558533,3.43589997291565,3.86500000953674,4.35059976577759,4.90990018844604,4.58409976959229
2008-07-22,1.4944029677401522,1.544024603027603,1.9405550922770163,2.36549997329712,2.68959999084473,2.98749995231628,3.50670003890991,3.92919993400574,4.40010023117065,4.93940019607544,4.63579988479614
2008-07-23,1.5837130488590343,1.5837130488591102,1.900937402849204,2.38470005989075,2.72009992599487,3.02419996261597,3.54570007324219,3.96320009231567,4.42329978942871,4.95970010757446,4.6975998878479
2008-07-24,1.6828997202036542,1.6432309542681327,1.8910317541510426,2.21670007705688,2.55299997329712,2.85960006713867,3.38980007171631,3.81870007514954,4.29759979248047,4.8850998878479,4.64750003814697
2008-07-25,1.7126461320975204,1.7423881204042948,1.9405550922770163,2.31259989738464,2.63919997215271,2.9423999786377,3.47690010070801,3.91650009155273,4.40980005264282,4.96829986572266,4.63520002365112
2008-07-28,1.6729832663255344,1.7225606196445615,1.9108425609623443,2.22550010681152,2.53810000419617,2.83470010757446,3.3701000213623,3.8199999332428,4.33209991455078,4.90729999542236,4.54260015487671
2008-07-29,1.7225606196444734,1.712646132097579,1.9504582885356705,2.28080010414124,2.59330010414124,2.88809990882874,3.41669988632202,3.85809993743896,4.35809993743896,4.9148998260498,4.55329990386963
2008-07-30,1.653148883406488,1.692815682425865,1.8910317541510426,2.27020001411438,2.57680010795593,2.86739993095398,3.39159989356995,3.83240008354187,4.33529996871948,4.90950012207031,4.55889987945557
2008-07-31,1.5440246030276545,1.6729832663255377,1.8811256148191502,2.19029998779297,2.47239995002747,2.74979996681213,3.26939988136292,3.72149991989136,4.25010013580322,4.86719989776611,4.49860000610352
2008-08-01,1.5142530992636483,1.6531488834065406,1.8712189848049965,2.18880009651184,2.46009993553162,2.73160004615784,3.24900007247925,3.70429992675781,4.23839998245239,4.84200000762939,4.44159984588623
2008-08-04,1.6035543187166574,1.7423881204042948,1.9603609944520544,2.20869994163513,2.47659993171692,2.74550008773804,3.25939989089966,3.71280002593994,4.24609994888306,4.85150003433228,4.45219993591309
2008-08-05,1.7225606196444734,1.7423881204042948,1.9603609944520544,2.22499990463257,2.50270009040833,2.77900004386902,3.30250000953674,3.76090002059937,4.29670000076294,4.89790010452271,4.49280023574829
2008-08-06,1.5241774262721506,1.6333125332786869,1.9108425609623443,2.22699999809265,2.51530003547668,2.79830002784729,3.32820010185242,3.78880000114441,4.32730007171631,4.95650005340576,4.5826997756958
2008-08-07,1.5241774262721506,1.6531488834065406,1.9108425609623443,2.1091001033783,2.38280010223389,2.65779995918274,3.18350005149841,3.64800000190735,4.19530010223389,4.82779979705811,4.43769979476929
2008-08-08,1.623393620389554,1.692815682425865,1.9405550922770163,2.18980002403259,2.45910000801086,2.72729992866516,3.23600006103516,3.68300008773804,4.20849990844727,4.81729984283447,4.43889999389648
2008-08-11,1.7622136557100436,1.8613118640599298,2.0395649952892296,2.23189997673035,2.50539994239807,2.77670001983643,3.28940010070801,3.73880004882812,4.26679992675781,4.88240003585815,4.5064001083374
2008-08-12,1.7225606196444734,1.85140425253538,2.0395649952892296,2.14420008659363,2.40109992027283,2.66479992866516,3.17899990081787,3.64030003547668,4.18860006332397,4.81879997253418,4.4148998260498
2008-08-13,1.7919482742943262,1.8414961501826186,1.9900661706336185,2.18479990959167,2.44569993019104,2.71110010147095,3.22420001029968,3.6816999912262,4.22370004653931,4.8467001914978,4.44680023193359
2008-08-14,1.752301133714577,1.8811256148191648,1.9900661706336185,2.15079998970032,2.40190005302429,2.66109991073608,3.1686999797821,3.62520003318787,4.16800022125244,4.78490018844604,4.37480020523071
2008-08-15,1.7225606196444734,1.8414961501826186,1.9801649354524928,2.11400008201599,2.3617000579834,2.61809992790222,3.12159991264343,3.57550001144409,4.11639976501465,4.73890018463135,4.34499979019165
2008-08-18,1.7622136557100436,1.8117688976692308,2.0197669354829166,2.07990002632141,2.31929993629456,2.57369995117188,3.08260011672974,3.54460000991821,4.09240007400513,4.70289993286133,4.33459997177124
2008-08-19,1.8216784727982118,1.791948274294363,1.9603609944520544,2.0699999332428,2.30380010604858,2.55949997901917,3.0806999206543,3.55719995498657,4.11950016021729,4.72720003128052,4.37120008468628
2008-08-20,1.7324746157305781,1.7027311530409568,1.8910317541510426,2.01690006256104,2.23950004577637,2.49130010604858,3.01570010185242,3.50069999694824,4.07420015335083,4.69320011138916,4.35629987716675
2008-08-21,1.7225606196444734,1.712646132097579,1.9405550922770163,2.08590006828308,2.3150999546051,2.56780004501343,3.08480000495911,3.55809998512268,4.1153998374939,4.71659994125366,4.38009977340698
2008-08-22,1.6630663207428238,1.692815682425865,1.9603609944520544,2.16190004348755,2.40039992332458,2.65289998054504,3.15470004081726,3.60700011253357,4.13859987258911,4.71589994430542,4.36019992828369
2008-08-25,1.653148883406488,1.7324746157305182,1.9504582885356705,2.09019994735718,2.31130003929138,2.55419993400574,3.05139994621277,3.50839996337891,4.05100011825562,4.646399974823,4.29780006408691
2008-08-26,1.6630663207428238,1.7027311530409568,1.9405550922770163,2.11229991912842,2.33349990844727,2.57389998435974,3.06340003013611,3.51320004463196,4.04990005493164,4.6515998840332,4.29780006408691
2008-08-27,1.5737916757390078,1.663066320742777,1.920747228538948,2.07999992370605,2.28929996490479,2.52620005607605,3.021399974823,3.48239994049072,4.03210020065308,4.63679981231689,4.2996997833252
2008-08-28,1.623393620389554,1.7324746157305182,1.97026321007485,2.12849998474121,2.33459997177124,2.56800007820129,3.05550003051758,3.50830006599426,4.04619979858398,4.62779998779297,4.29160022735596
2008-08-29,1.623393620389554,1.712646132097579,1.9603609944520544,2.13269996643066,2.33859992027283,2.57680010795593,3.08060002326965,3.55040001869202,4.10669994354248,4.69000005722046,4.33640003204346
2008-09-02,1.633312533278682,1.712646132097579,1.920747228538948,2.05590009689331,2.24539995193481,2.47569990158081,2.97810006141663,3.45420002937317,4.02050018310547,4.61390018463135,4.27400016784668
2008-09-03,1.563869810426287,1.692815682425865,1.8910317541510426,2.06550002098083,2.23020005226135,2.44479990005493,2.93330001831055,3.40869998931885,3.9828999042511,4.58930015563965,4.22889995574951
2008-09-04,1.553947452872127,1.6828997202036626,1.8811256148191502,2.02239990234375,2.17030000686646,2.3756000995636,2.8591001033783,3.33839988708496,3.92260003089905,4.54330015182495,4.17899990081787
2008-09-05,1.5241774262721506,1.6729832663255377,1.8910317541510426,2.06030011177063,2.21230006217957,2.41880011558533,2.89890003204346,3.37039995193481,3.94039988517761,4.5346999168396,4.17969989776611
2008-09-08,1.5837130488590343,1.7027311530409568,1.9108425609623443,2.10150003433228,2.26360011100769,2.47129988670349,2.93930006027222,3.39159989356995,3.93600010871887,4.5132999420166,4.18540000915527
2008-09-09,1.5837130488590343,1.6531488834065406,1.8811256148191502,2.04809999465942,2.20600008964539,2.41479992866516,2.89039993286133,3.34890007972717,3.89359998703003,4.44680023193359,4.1363000869751
2008-09-10,1.5737916757390078,1.6432309542681327,1.861311864059915,2.03920006752014,2.19720005989075,2.41230010986328,2.90590000152588,3.37890005111694,3.93199992179871,4.47049999237061,4.17950010299683
2008-09-11,1.5241774262721506,1.603554318716612,1.8414961501826155,2.00959992408752,2.15989995002747,2.37389993667603,2.87260007858276,3.35170006752014,3.90840005874634,4.44150018692017,4.17010021209717
2008-09-12,1.3653290684554122,1.484477163127599,1.831587556953151,2.05380010604858,2.22720003128052,2.45849990844727,2.97880005836487,3.46740007400513,4.02650022506714,4.55350017547607,4.29349994659424
2008-09-15,0.35967638827587706,1.0174078097114296,1.5440246030276015,1.61819994449615,1.77709996700287,2.02410006523132,2.61039996147156,3.16529989242554,3.78830003738403,4.35540008544922,4.13749980926514
2008-09-16,0.22986785130430257,0.8382409236936124,1.5142530992636307,1.72449994087219,1.88800001144409,2.12190008163452,2.66510009765625,3.18210005760193,3.77489995956421,4.32959985733032,4.06279993057251
2008-09-17,0.06998775285755472,0.0299977502250015,1.0273568210304753,1.44879996776581,1.66209995746613,1.93620002269745,2.5404999256134,3.10199999809265,3.74200010299683,4.35379981994629,4.0706000328064
2008-09-18,0.2598311463240463,0.22986785130429493,0.7884438465247605,1.56439995765686,1.80209994316101,2.08730006217957,2.69180011749268,3.24060010910034,3.85710000991821,4.41039991378784,4.0826997756958
2008-09-19,0.7485972557668961,0.9875578059247664,1.534101260843953,1.96909999847412,2.1768000125885,2.4375,3.00200009346008,3.51799988746643,4.09569978713989,4.61719989776611,4.35179996490479
2008-09-22,0.758559647739199,1.2759213928077808,1.7523011337145438,1.95679998397827,2.16240000724792,2.43409991264343,3.03150010108948,3.57389998435974,4.16720008850098,4.66419982910156,4.41160011291504
2008-09-23,0.29977522474714235,0.7984042539074815,1.6233936203895325,1.92949998378754,2.13739991188049,2.41249990463257,3.02029991149902,3.57540011405945,4.18669986724854,4.69000005722046,4.39309978485107
2008-09-24,0.12995776829948474,0.4894007286103623,1.4447690178639223,1.81089997291565,1.99650001525879,2.27379989624023,2.91880011558533,3.51909995079041,4.17749977111816,4.67589998245239,4.32320022583008
2008-09-25,0.38962024360318737,0.7585596477392686,1.563869810426299,1.96109998226166,2.15739989280701,2.43370008468628,3.05629992485046,3.62310004234314,4.23260021209717,4.65749979019165,4.31069993972778
2008-09-26,0.20988982711422677,0.8681132196840318,1.534101260843953,1.90970003604889,2.11010003089905,2.39100003242493,3.02169990539551,3.59310007095337,4.20349979400635,4.61399984359741,4.25790023803711
2008-09-29,0.15993603411287557,0.9377978972262976,1.4844771631276261,1.51150000095367,1.70130002498627,2.00250005722046,2.70180010795593,3.33229994773865,3.98639988899231,4.38500022888184,4.04530000686646
2008-09-30,1.017407809711397,0.9178904667614513,1.593633929835369,1.79610002040863,1.98800003528595,2.28649997711182,2.97589993476868,3.59689998626709,4.23939990997314,4.59310007095337,4.19960021972656
2008-10-01,0.6589133898859583,0.8481988514509262,1.4844771631276261,1.66439998149872,1.82500004768372,2.13229990005493,2.86999988555908,3.52320003509521,4.166100025177,4.47359991073608,4.15369987487793
2008-10-02,0.20988982711422677,0.6290098288145912,1.2063544463437899,1.47060000896454,1.61710000038147,1.92799997329712,2.69790005683899,3.39159989356995,4.08440017700195,4.43919992446899,4.10410022735596
2008-10-03,0.1499437781092052,0.5093508533151762,1.1367632936595409,1.38170003890991,1.57939994335175,1.90390002727509,2.66639995574951,3.35640001296997,4.06699991226196,4.42959976196289,3.96709990501404
2008-10-06,0.18990980711759498,0.5392723095484903,1.1168756587801238,1.22420001029968,1.40209996700287,1.72000002861023,2.48959994316101,3.19580006599426,3.92779994010925,4.29659986495972,3.8060998916626
2008-10-07,0.38962024360318737,0.8183235806507243,1.1367632936595409,1.27320003509521,1.41910004615784,1.72070002555847,2.4860999584198,3.20499992370605,3.96050000190735,4.33879995346069,3.80290007591248
2008-10-08,0.22986785130430257,0.6788466136031438,1.067147917903815,1.41330003738403,1.60339999198914,1.9436000585556,2.75889992713928,3.49219989776611,4.22380018234253,4.44169998168945,3.81629991531372
2008-10-09,0.18990980711759498,0.5991017959596859,1.067147917903815,1.43369996547699,1.62609994411469,1.98520004749298,2.85150003433228,3.62610006332397,4.3850998878479,4.53959989547729,3.83529996871948
2008-10-10,0.06998775285755472,0.24984388008639666,0.8382409236936206,1.34819996356964,1.557000041008,1.93760001659393,2.84549999237061,3.64930009841919,4.42640018463135,4.54239988327026,3.79099988937378
2008-10-14,0.06998775285755472,0.3397113271162906,1.067147917903815,1.48689997196198,1.74300003051758,2.15190005302429,3.082200050354,3.88490009307861,4.6431999206543,4.67869997024536,3.87170004844666
2008-10-15,0.04999375104145211,0.21987908866022504,0.9178904667614436,1.3202999830246,1.55729997158051,1.98599994182587,2.99289989471436,3.86339998245239,4.67329978942871,4.68930006027222,3.86800003051758
2008-10-16,0.1199640143934545,0.4594718097366924,1.1765326316311098,1.36160004138947,1.52040004730225,1.91670000553131,2.92319989204407,3.81949996948242,4.66349983215332,4.71099996566772,3.90149998664856
2008-10-17,0.12995776829948474,0.828282500110012,1.2461099501272395,1.36549997329712,1.51520001888275,1.90339994430542,2.90750002861023,3.81940007209778,4.70020008087158,4.79320001602173,3.92919993400574
2008-10-20,0.5292989881811392,1.2361718150162169,1.7324746157305213,1.53699994087219,1.5896999835968,1.91540002822876,2.85610008239746,3.7467999458313,4.62489986419678,4.73710012435913,3.87940001487732
2008-10-21,0.708742724673019,1.0969860461139271,1.6035543187166268,1.5164999961853,1.45309996604919,1.73189997673035,2.66840004920959,3.58570003509521,4.49389982223511,4.66190004348755,3.89339995384216
2008-10-22,0.5991017959596344,1.0472533590492585,1.5241774262722223,1.48090004920959,1.41390001773834,1.68219995498657,2.59489989280701,3.49519991874695,4.39200019836426,4.5543999671936,3.77290010452271
2008-10-23,0.38962024360318737,0.9776068145551934,1.5043282797692208,1.48979997634888,1.41170001029968,1.6900999546051,2.6243999004364,3.51950001716614,4.37239980697632,4.44829988479614,3.72679996490479
2008-10-24,0.32972804910485676,0.8880256052042673,1.4249119884592014,1.52590000629425,1.46109998226166,1.75049996376038,2.70519995689392,3.61879992485046,4.49119997024536,4.55270004272461,3.77749991416931
2008-10-27,0.3097599979700738,0.8382409236936124,1.3553968558047418,1.50880002975464,1.47850000858307,1.78489995002747,2.74889993667603,3.65949988365173,4.52180004119873,4.54500007629395,3.7441999912262
2008-10-28,0.4195596164291736,0.7685215434900589,1.2461099501272395,1.47290003299713,1.48740005493164,1.82980000972748,2.84200000762939,3.77509999275208,4.63920021057129,4.60330009460449,3.78279995918274
2008-10-29,0.4095803234600504,0.6190409814604914,1.0969860461139562,1.36459994316101,1.43250000476837,1.80630004405975,2.85330009460449,3.80960011482239,4.70349979400635,4.70650005340576,3.86640000343323
2008-10-30,0.1399510228546943,0.4095803234600715,0.9975083022077879,1.35049998760223,1.44860005378723,1.83780002593994,2.90179991722107,3.87319993972778,4.7878999710083,4.76900005340576,3.83800005912781
2008-10-31,0.1199640143934545,0.4594718097366924,0.9377978972262934,1.33249998092651,1.41040003299713,1.79180002212524,2.8675000667572,3.87019991874695,4.83549976348877,4.85270023345947,3.85229992866516
2008-11-03,0.19990006661666718,0.4894007286103623,1.067147917903815,1.23539996147156,1.28100001811981,1.65989995002747,2.76979994773865,3.81669998168945,4.82849979400635,4.85330009460449,3.8189001083374
2008-11-04,0.28978995302087485,0.479424919944275,1.0273568210304753,1.20459997653961,1.20210003852844,1.54340004920959,2.6068000793457,3.63560009002686,4.64919996261597,4.71700000762939,3.69609999656677
2008-11-05,0.15993603411287557,0.3996005325345968,0.8979810545703937,1.17929995059967,1.18920004367828,1.5275000333786,2.56319999694824,3.55859994888306,4.53730010986328,4.62919998168945,3.68840003013611
2008-11-06,0.12995776829948474,0.31974427273942346,0.8282825001100318,1.10389995574951,1.13289999961853,1.48889994621277,2.55029988288879,3.55879998207092,4.54390001296997,4.65999984741211,3.76550006866455
2008-11-07,0.12995776829948474,0.3097599979700956,0.8282825001100318,1.1434999704361,1.19289994239807,1.56770002841949,2.64930009841919,3.65580010414124,4.61780023574829,4.70289993286133,3.85549998283386
2008-11-10,0.10996976108715018,0.28978995302088784,0.907936008406385,1.09969997406006,1.13719999790192,1.52310001850128,2.63210010528564,3.64240002632141,4.57590007781982,4.6117000579834,3.83509993553162
2008-11-12,0.09997500833018827,0.17991904856718333,0.7485972557668561,1.01129996776581,1.02859997749329,1.39419996738434,2.48140001296997,3.49620008468628,4.46269989013672,4.57660007476807,3.79250001907349
2008-11-13,0.07998400426543474,0.21987908866022504,0.9278444296850189,1.08480000495911,1.08609998226166,1.44400000572205,2.53410005569458,3.56629991531372,4.56610012054443,4.74300003051758,3.96620011329651
2008-11-14,0.05999100179963978,0.14994377810919451,0.8979810545703937,1.07480001449585,1.05789995193481,1.3918000459671,2.43589997291565,3.43540000915527,4.4116997718811,4.59479999542236,3.83119988441467
